"xtmp","power_x","power_x_l","power_x_u","power_x_cl","power_x_cu","precision_x","precision_x_l","precision_x_u","precision_x_cl","precision_x_cu","no_clusters_x","no_clusters_l","no_clusters_u","no_clusters_cl","no_clusters_cu"
404,0.623669622556674,0.623669622556674,0.623669622556674,0.620568723600656,0.626792415905852,261434.975184919,261434.975184919,261434.975184919,259769.121101702,263122.332830324,6,6,6,6,6
405,0.624859768691854,0.624859768691854,0.624859768691854,0.621750514350833,0.627990939752849,262076.891418632,262076.891418632,262076.891418632,260402.87294967,263772.572240176,6,6,6,6,6
406,0.62604722575236,0.62604722575236,0.62604722575236,0.622929648462415,0.629186741132819,262718.782179984,262718.782179984,262718.782179984,261036.579820395,264422.806456028,6,6,6,6,6
407,0.627231993289191,0.627231993289191,0.627231993289191,0.624106125624551,0.630379819454317,263360.647470491,263360.647470491,263360.647470491,261670.241718664,265073.035477943,6,6,6,6,6
408,0.628414070904631,0.628414070904631,0.628414070904631,0.625279945576053,0.631570174178852,264002.487291669,264002.487291669,264002.487291669,262303.858649265,265723.259305983,6,6,6,6,6
409,0.629593458251889,0.629593458251889,0.629593458251889,0.626451108105044,0.632757804820528,264644.301645034,264644.301645034,264644.301645034,262937.430616984,266373.47794021,6,6,6,6,6
410,0.630770155034754,0.630770155034754,0.630770155034754,0.627619613048608,0.63394271094569,265286.090532103,265286.090532103,265286.090532103,263570.957626607,267023.691380687,6,6,6,6,6
411,0.631944161007231,0.631944161007231,0.631944161007231,0.628785460292442,0.635124892172561,265927.853954389,265927.853954389,265927.853954389,264204.439682919,267673.899627474,6,6,6,6,6
412,0.633115475973199,0.633115475973199,0.633115475973199,0.629948649770505,0.636304348170895,266569.59191341,266569.59191341,266569.59191341,264837.876790705,268324.102680636,6,6,6,6,6
413,0.634284099786054,0.634284099786054,0.634284099786054,0.631109181464673,0.637481078661617,267211.304410681,267211.304410681,267211.304410681,265471.268954748,268974.300540233,6,6,6,6,6
414,0.635450032348365,0.635450032348365,0.635450032348365,0.632267055404395,0.638655083416478,267852.991447716,267852.991447716,267852.991447716,266104.616179832,269624.493206329,6,6,6,6,6
415,0.636613273611524,0.636613273611524,0.636613273611524,0.633422271666346,0.639826362257695,268494.653026031,268494.653026031,268494.653026031,266737.918470739,270274.680678985,6,6,6,6,6
416,0.637773823575402,0.637773823575402,0.637773823575402,0.63457483037409,0.640994915057609,269136.289147142,269136.289147142,269136.289147142,267371.175832251,270924.862958264,6,6,6,6,6
417,0.638931682288003,0.638931682288003,0.638931682288003,0.635724731697733,0.642160741738335,269777.899812562,269777.899812562,269777.899812562,268004.388269148,271575.040044228,6,6,6,6,6
418,0.640086849845119,0.640086849845119,0.640086849845119,0.636871975853588,0.643323842271413,270419.485023807,270419.485023807,270419.485023807,268637.555786212,272225.211936939,6,6,6,6,6
419,0.641239326389994,0.641239326389994,0.641239326389994,0.638016563103835,0.644484216677462,271061.044782392,271061.044782392,271061.044782392,269270.678388221,272875.378636459,6,6,6,6,6
420,0.642389112112974,0.642389112112974,0.642389112112974,0.639158493756183,0.64564186502584,271702.579089831,271702.579089831,271702.579089831,269903.756079956,273525.540142851,6,6,6,6,6
421,0.643536207251179,0.643536207251179,0.643536207251179,0.640297768163541,0.646796787434294,272344.087947639,272344.087947639,272344.087947639,270536.788866194,274175.696456176,6,6,6,6,6
422,0.644680612088153,0.644680612088153,0.644680612088153,0.641434386723672,0.647948984068624,272985.571357329,272985.571357329,272985.571357329,271169.776751712,274825.847576498,6,6,6,6,6
423,0.645822326953539,0.645822326953539,0.645822326953539,0.642568349878876,0.649098455142342,273627.029320417,273627.029320417,273627.029320417,271802.71974129,275475.993503877,6,6,6,6,6
424,0.646961352222735,0.646961352222735,0.646961352222735,0.643699658115645,0.650245200916326,274268.461838416,274268.461838416,274268.461838416,272435.617839701,276126.134238377,6,6,6,6,6
425,0.648097688316563,0.648097688316563,0.648097688316563,0.644828311964341,0.651389221698494,274909.868912841,274909.868912841,274909.868912841,273068.471051722,276776.26978006,6,6,6,6,6
426,0.649231335700942,0.649231335700942,0.649231335700942,0.645954311998866,0.652530517843454,275551.250545204,275551.250545204,275551.250545204,273701.279382129,277426.400128988,6,6,6,6,6
427,0.650362294886545,0.650362294886545,0.650362294886545,0.647077658836334,0.653669089752179,276192.606737021,276192.606737021,276192.606737021,274334.042835695,278076.525285223,6,6,6,6,6
428,0.651490566428479,0.651490566428479,0.651490566428479,0.648198353136747,0.654804937871667,276833.937489804,276833.937489804,276833.937489804,274966.761417193,278726.645248826,6,6,6,6,6
429,0.652616150925954,0.652616150925954,0.652616150925954,0.649316395602671,0.655938062694611,277475.242805067,277475.242805067,277475.242805067,275599.435131398,279376.760019862,6,6,6,6,6
430,0.653739049021955,0.653739049021955,0.653739049021955,0.650431786978909,0.657068464759066,278116.522684324,278116.522684324,278116.522684324,276232.063983081,280026.869598391,6,6,6,6,6
431,0.654859261402915,0.654859261402915,0.654859261402915,0.651544528052187,0.65819614464812,278757.777129087,278757.777129087,278757.777129087,276864.647977013,280676.973984476,6,6,6,6,6
432,0.655976788798394,0.655976788798394,0.655976788798394,0.652654619650829,0.659321102989564,279399.00614087,279399.00614087,279399.00614087,277497.187117966,281327.073178179,6,6,6,6,6
433,0.65709163198075,0.65709163198075,0.65709163198075,0.653762062644438,0.660443340455565,280040.209721186,280040.209721186,280040.209721186,278129.68141071,281977.167179562,6,6,6,6,6
434,0.658203791764826,0.658203791764826,0.658203791764826,0.654866857943582,0.661562857762341,280681.387871548,280681.387871548,280681.387871548,278762.130860015,282627.255988688,6,6,6,6,6
435,0.659313269007622,0.659313269007622,0.659313269007622,0.655969006499476,0.662679655669832,281322.540593468,281322.540593468,281322.540593468,279394.535470649,283277.339605619,6,6,6,6,6
436,0.660420064607978,0.660420064607978,0.660420064607978,0.657068509303667,0.663793734981381,281963.66788846,281963.66788846,281963.66788846,280026.89524738,283927.418030416,6,6,6,6,6
437,0.661524179506258,0.661524179506258,0.661524179506258,0.658165367387724,0.664905096543407,282604.769758035,282604.769758035,282604.769758035,280659.210194977,284577.491263143,6,6,6,6,6
438,0.662625614684033,0.662625614684033,0.662625614684033,0.659259581822925,0.66601374124509,283245.846203707,283245.846203707,283245.846203707,281291.480318206,285227.559303861,6,6,6,6,6
439,0.663724371163763,0.663724371163763,0.663724371163763,0.660351153719942,0.667119670018044,283886.897226987,283886.897226987,283886.897226987,281923.705621832,285877.622152633,6,6,6,6,6
440,0.664820450008488,0.664820450008488,0.664820450008488,0.661440084228542,0.668222883836002,284527.922829388,284527.922829388,284527.922829388,282555.886110623,286527.67980952,6,6,6,6,6
441,0.665913852321511,0.665913852321511,0.665913852321511,0.66252637453727,0.669323383714502,285168.923012422,285168.923012422,285168.923012422,283188.021789342,287177.732274585,6,6,6,6,6
442,0.667004579246092,0.667004579246092,0.667004579246092,0.663610025873147,0.670421170710565,285809.8977776,285809.8977776,285809.8977776,283820.112662753,287827.779547891,6,6,6,6,6
443,0.668092631965133,0.668092631965133,0.668092631965133,0.664691039501366,0.671516245922383,286450.847126436,286450.847126436,286450.847126436,284452.158735621,288477.821629499,6,6,6,6,6
444,0.669178011700873,0.669178011700873,0.669178011700873,0.665769416724987,0.672608610489006,287091.771060439,287091.771060439,287091.771060439,285084.160012708,289127.858519471,6,6,6,6,6
445,0.670260719714579,0.670260719714579,0.670260719714579,0.666845158884636,0.673698265590031,287732.669581122,287732.669581122,287732.669581122,285716.116498775,289777.89021787,6,6,6,6,6
446,0.671340757306244,0.671340757306244,0.671340757306244,0.667918267358202,0.674785212445287,288373.542689996,288373.542689996,288373.542689996,286348.028198586,290427.916724758,6,6,6,6,6
447,0.672418125814277,0.672418125814277,0.672418125814277,0.668988743560543,0.675869452314532,289014.390388574,289014.390388574,289014.390388574,286979.895116899,291077.938040197,6,6,6,6,6
448,0.673492826615205,0.673492826615205,0.673492826615205,0.670056588943182,0.676950986497139,289655.212678365,289655.212678365,289655.212678365,287611.717258476,291727.954164249,6,6,6,6,6
449,0.674564861123367,0.674564861123367,0.674564861123367,0.671121804994012,0.678029816331791,290296.009560881,290296.009560881,290296.009560881,288243.494628076,292377.965096977,6,6,6,6,6
450,0.675634230790619,0.675634230790619,0.675634230790619,0.672184393237006,0.679105943196177,290936.781037633,290936.781037633,290936.781037633,288875.227230457,293027.970838442,6,6,6,6,6
451,0.676700937106028,0.676700937106028,0.676700937106028,0.673244355231915,0.680179368506685,291577.527110132,291577.527110132,291577.527110132,289506.915070379,293677.971388708,6,6,6,6,6
452,0.677764981595581,0.677764981595581,0.677764981595581,0.674301692573981,0.681250093718101,292218.247779888,292218.247779888,292218.247779888,290138.558152597,294327.966747835,6,6,6,6,6
453,0.678826365821883,0.678826365821883,0.678826365821883,0.675356406893646,0.682318120323308,292858.943048413,292858.943048413,292858.943048413,290770.156481869,294977.956915887,6,6,6,6,6
454,0.679885091383867,0.679885091383867,0.679885091383867,0.676408499856257,0.683383449852982,293499.612917217,293499.612917217,293499.612917217,291401.710062951,295627.941892925,6,6,6,6,6
455,0.680941159916497,0.680941159916497,0.680941159916497,0.677457973161786,0.684446083875297,294140.257387809,294140.257387809,294140.257387809,292033.218900598,296277.921679012,6,6,6,6,6
456,0.681994573090473,0.681994573090473,0.681994573090473,0.678504828544534,0.685506023995622,294780.876461701,294780.876461701,294780.876461701,292664.682999565,296927.896274209,6,6,6,6,6
457,0.683045332611949,0.683045332611949,0.683045332611949,0.679549067772853,0.68656327185623,295421.470140403,295421.470140403,295421.470140403,293296.102364606,297577.86567858,6,6,6,6,6
458,0.684093440222231,0.684093440222231,0.684093440222231,0.680590692648854,0.687617829136002,296062.038425424,296062.038425424,296062.038425424,293927.477000475,298227.829892185,6,6,6,6,6
459,0.685138897697501,0.685138897697501,0.685138897697501,0.681629705008131,0.688669697550126,296702.581318275,296702.581318275,296702.581318275,294558.806911924,298877.788915089,6,6,6,6,6
460,0.686181706848517,0.686181706848517,0.686181706848517,0.682666106719475,0.689718878849814,297343.098820465,297343.098820465,297343.098820465,295190.092103704,299527.742747351,6,6,6,6,6
461,0.687221869520339,0.687221869520339,0.687221869520339,0.683699899684596,0.690765374822004,297983.590933504,297983.590933504,297983.590933504,295821.332580569,300177.691389035,6,6,6,6,6
462,0.688259387592036,0.688259387592036,0.688259387592036,0.684731085837842,0.691809187289072,298624.057658902,298624.057658902,298624.057658902,296452.528347267,300827.634840204,6,6,6,6,6
463,0.689294262976407,0.689294262976407,0.689294262976407,0.685759667145924,0.692850318108543,299264.498998167,299264.498998167,299264.498998167,297083.67940855,301477.573100918,6,6,6,6,6
464,0.690326497619697,0.690326497619697,0.690326497619697,0.686785645607633,0.693888769172802,299904.91495281,299904.91495281,299904.91495281,297714.785769166,302127.50617124,6,6,6,6,6
465,0.691356093501319,0.691356093501319,0.691356093501319,0.687809023253576,0.694924542408813,300545.305524339,300545.305524339,300545.305524339,298345.847433864,302777.434051233,6,6,6,6,6
466,0.692383052633569,0.692383052633569,0.692383052633569,0.688829802145892,0.695957639777824,301185.670714264,301185.670714264,301185.670714264,298976.864407392,303427.356740959,6,6,6,6,6
467,0.693407377061356,0.693407377061356,0.693407377061356,0.689847984377985,0.696988063275093,301826.010524093,301826.010524093,301826.010524093,299607.836694498,304077.274240479,6,6,6,6,6
468,0.694429068861919,0.694429068861919,0.694429068861919,0.690863572074251,0.698015814929599,302466.324955336,302466.324955336,302466.324955336,300238.764299927,304727.186549856,6,6,6,6,6
469,0.695448130144551,0.695448130144551,0.695448130144551,0.691876567389808,0.699040896803765,303106.614009501,303106.614009501,303106.614009501,300869.647228427,305377.093669152,6,6,6,6,6
470,0.696464563050333,0.696464563050333,0.696464563050333,0.692886972510233,0.700063310993175,303746.877688096,303746.877688096,303746.877688096,301500.485484742,306026.99559843,6,6,6,6,6
471,0.697478369751848,0.697478369751848,0.697478369751848,0.693894789651282,0.701083059626297,304387.11599263,304387.11599263,304387.11599263,302131.279073617,306676.892337751,6,6,6,6,6
472,0.698489552452923,0.698489552452923,0.698489552452923,0.694900021058641,0.702100144864204,305027.328924612,305027.328924612,305027.328924612,302762.027999795,307326.783887178,6,6,6,6,6
473,0.699498113388349,0.699498113388349,0.699498113388349,0.695902669007647,0.703114568900299,305667.51648555,305667.51648555,305667.51648555,303392.732268021,307976.670246772,6,6,6,6,6
474,0.700504054823616,0.700504054823616,0.700504054823616,0.696902735803033,0.704126333960039,306307.678676951,306307.678676951,306307.678676951,304023.391883037,308626.551416596,6,6,6,6,6
475,0.701507379054645,0.701507379054645,0.701507379054645,0.697900223778663,0.705135442300664,306947.815500324,306947.815500324,306947.815500324,304654.006849584,309276.427396713,6,6,6,6,6
476,0.702508088407519,0.702508088407519,0.702508088407519,0.698895135297272,0.70614189621092,307587.926957177,307587.926957177,307587.926957177,305284.577172404,309926.298187184,6,6,6,6,6
477,0.703506185238225,0.703506185238225,0.703506185238225,0.699887472750208,0.707145698010791,308228.013049017,308228.013049017,308228.013049017,305915.102856238,310576.163788071,6,6,6,6,6
478,0.704501671932377,0.704501671932377,0.704501671932377,0.700877238557171,0.708146850051229,308868.073777352,308868.073777352,308868.073777352,306545.583905826,311226.024199437,6,6,6,6,6
479,0.70549455090497,0.70549455090497,0.70549455090497,0.701864435165958,0.709145354713885,309508.10914369,309508.10914369,309508.10914369,307176.020325905,311875.879421343,6,6,6,6,6
480,0.706484824600102,0.706484824600102,0.706484824600102,0.702849065052209,0.71014121441084,310148.119149538,310148.119149538,310148.119149538,307806.412121216,312525.729453853,6,6,6,6,6
481,0.707472495490726,0.707472495490726,0.707472495490726,0.70383113071915,0.71113443158434,310788.103796404,310788.103796404,310788.103796404,308436.759296497,313175.574297028,6,6,6,6,6
482,0.708457566078386,0.708457566078386,0.708457566078386,0.704810634697343,0.712125008706532,311428.063085793,311428.063085793,311428.063085793,309067.061856483,313825.413950929,6,6,6,6,6
483,0.70944003889296,0.70944003889296,0.70944003889296,0.70578757954443,0.713112948279198,312067.997019214,312067.997019214,312067.997019214,309697.319805913,314475.248415621,6,6,6,6,6
484,0.710419916492404,0.710419916492404,0.710419916492404,0.706761967844889,0.714098252833496,312707.905598174,312707.905598174,312707.905598174,310327.533149522,315125.077691163,6,6,6,6,6
